ID,LL_Total_RPKM,HL_Total_RPKM,LL_Total_logCPM,HL_Total_logCPM,Total_PValue,Total_FDR,LL_Ribo_RPKM,HL_Ribo_RPKM,LL_Ribo_log2CPM,HL_Ribo_log2CPM,Ribo_PValue,Ribo_FDR,TotalFC,RiboFC,TE0,TE10,FcPoly,FcT10,rTE10
AT5G46430,42.08529331,51.625031,5.928598732,6.213279103,0.191972073,1,98.73757222,103.5643595,7.126658871,7.194408765,0.659619629,1,1.226676279,1.048885011,2.346130072,2.006088084,1.048885011,1.226676279,0.855062602
AT5G46470,0.519114698,0.778981383,2.59981124,2.987321556,0.424451333,1,1.043730557,1.135805761,3.287631414,3.382238295,0.877656139,1,1.500595891,1.088217408,2.010597198,1.458065348,1.088217408,1.500595891,0.725190182
AT5G46490,0.946142529,1.4414735,2.434717582,2.810837194,0.503515049,1,1.701767604,0.769125895,2.962547792,2.251884442,0.115377256,1,1.5235268,0.451957067,1.798637681,0.533569223,0.451957067,1.5235268,0.296651865
AT5G46560,0.972615171,1.201267585,2.260443985,2.424891635,0.790551206,1,1.378080192,1.109124524,2.52335992,2.341635707,1,1,1.235090322,0.804833079,1.416881243,0.923295141,0.804833079,1.235090322,0.651639046
AT5G46620,0.852214759,1.230852119,1.973067318,2.212518639,0.753926275,1,1.026772882,0.659292598,2.065148223,1.806051512,0.7265803,1,1.444298055,0.642101685,1.204828796,0.535639162,0.642101685,1.444298055,0.444576992
AT5G46630,5.334048768,4.822183392,4.284681653,4.157336666,0.743813743,1,5.20121115,4.469687162,4.247547899,4.056729912,0.581367401,1,0.904038115,0.859355068,0.975096287,0.926901115,0.859355068,0.904038115,0.950573935
AT5G46690,2.739017114,3.231814195,3.011882275,3.185562916,0.860086497,1,4.264674536,3.416493993,3.484523693,3.235238375,0.54252614,1,1.179917489,0.801114825,1.557009087,1.057144312,0.801114825,1.179917489,0.678958344
AT5G46700,1.895249741,1.491860964,2.735395564,2.520569928,0.823831619,1,2.609068971,2.231591812,3.039436625,2.879627229,0.850588061,1,0.787157983,0.855321127,1.376635973,1.495844362,0.855321127,0.787157983,1.086593981
AT5G46730,1.091962314,0.462493824,1.883684256,1.539276749,0.625012207,1,33.29712632,30.38118573,5.45015253,5.325074065,0.492017685,1,0.42354376,0.912426659,30.49292626,65.68992742,0.912426659,0.42354376,2.154267743
AT5G46790,4.693581535,8.416169559,3.141085986,3.804285003,0.07905482,1,3.753404567,6.402483919,2.897963398,3.474728522,0.256022531,1,1.793123119,1.705780393,0.799688796,0.76073609,1.705780393,1.793123119,0.951290168
AT5G46800,4.724475886,5.060650304,3.711244299,3.793259027,0.895732418,1,6.963682918,5.482664889,4.180556681,3.883400009,0.302171934,1,1.071155918,0.787322593,1.473958823,1.083391375,0.787322593,1.071155918,0.735021466
AT5G46840,3.334533608,3.945627939,3.284416209,3.472722439,0.644082987,1,2.922283945,3.23974996,3.130765294,3.242554986,1,1,1.18326231,1.108636266,0.876369618,0.821098697,1.108636266,1.18326231,0.936931952
AT5G46850,1.412021398,1.978527945,2.120971364,2.367363881,0.774436089,1,1.603400313,1.841643798,2.178373608,2.295766533,0.783973136,1,1.401202523,1.148586403,1.135535421,0.930815156,1.148586403,1.401202523,0.81971477
AT5G46860,7.508448449,8.335856119,4.171187415,4.303358852,0.664863863,1,8.301962916,6.9133464,4.293187936,4.062168305,0.380321785,1,1.11019689,0.832736362,1.105682881,0.829350495,0.832736362,1.11019689,0.750079891
AT5G47020,0.419255687,0.324616095,2.574233843,2.361010705,0.80364495,1,1.900400502,1.502229802,4.224468715,3.930829473,0.362333174,1,0.774267601,0.790480638,4.532796002,4.627712012,0.790480638,0.774267601,1.020939837
AT5G47040,1.656506667,1.369626613,3.600179068,3.382756934,0.658858465,1,2.529896947,1.789930882,4.106395651,3.683519327,0.228661727,1,0.826816239,0.707511381,1.527248273,1.306875075,0.707511381,0.826816239,0.855705714
AT5G47060,0.977525156,1.977339665,2.107741865,2.663295722,0.30181747,1,1.99508197,2.359307055,2.655975365,2.815611921,1,1,2.02280182,1.182561464,2.040952049,1.19317237,1.182561464,2.02280182,0.584615582
AT5G47070,1.53819504,1.806660054,2.675461302,2.827137621,0.831842009,1,2.251094045,1.575355622,3.035813168,2.682217596,0.442169499,1,1.174532492,0.699817773,1.463464636,0.871971248,0.699817773,1.174532492,0.595826661
AT5G47080,2.585569519,3.036008992,2.970948966,3.137569922,0.720168442,1,2.354924523,1.855684283,2.864146301,2.636246003,0.677697184,1,1.174212865,0.788001596,0.910795283,0.611224897,0.788001596,1.174212865,0.671089221
AT5G47110,61.9156113,60.14849381,6.503771875,6.463167196,0.885990728,1,67.14180173,69.46863734,6.617279841,6.664922392,0.882416661,1,0.971459258,1.034655543,1.084408283,1.154952235,1.034655543,0.971459258,1.065052945
AT5G47120,9.638244268,10.96464504,4.479662119,4.647333964,0.505066711,1,13.14666374,9.004208253,4.883418236,4.38739049,0.037064256,0.977816716,1.137618506,0.684904431,1.364010226,0.821203807,0.684904431,1.137618506,0.602051064
AT5G47200,5.050791784,5.325404087,3.767029246,3.830620321,0.897471878,1,6.528276546,6.01462233,4.074403277,3.972628131,0.815229468,1,1.054370149,0.921318557,1.292525375,1.129420835,0.921318557,1.054370149,0.873809409
AT5G47220,4.020313956,3.651751716,2.92776785,2.832972873,0.845051765,1,5.686218824,2.758073297,3.282228302,2.556784239,0.087230165,1,0.90832501,0.485045226,1.414371834,0.755274047,0.485045226,0.90832501,0.533999638
AT5G47230,2.119194927,2.582426797,2.347025309,2.508531932,0.80364495,1,2.889296843,1.565530732,2.590170359,2.104138155,0.30181747,1,1.218588608,0.541837969,1.36339362,0.606224631,0.541837969,1.218588608,0.444643881
AT5G47240,7.726558666,6.131712339,4.226406705,3.938849479,0.355993413,1,10.10570816,7.239428314,4.566629906,4.138939352,0.129597831,1,0.793589048,0.716370214,1.307918389,1.180653611,0.716370214,0.793589048,0.902696698
AT5G47320,2.201304113,2.644040967,2.857220405,3.041735837,0.850588061,1,2.47630427,1.806440144,2.962034143,2.654546817,0.690098488,1,1.201124802,0.72949038,1.124926018,0.683211859,0.72949038,1.201124802,0.60733937
AT5G47360,1.064219296,0.566865044,1.946994491,1.652141036,0.687515258,1,0.636634217,0.291125243,1.666738064,1.422155531,1,1,0.532658115,0.457288087,0.598217134,0.513570639,0.457288087,0.532658115,0.858502056
AT5G47370,4.173819694,3.425442724,3.259483719,3.049149378,0.607691548,1,3.128145194,4.531552961,2.943581718,3.34049595,0.405170668,1,0.820697341,1.448638947,0.749468215,1.322910154,1.448638947,0.820697341,1.765131767
AT5G47390,5.733178844,4.444836229,3.859910034,3.558315549,0.349902195,1,6.698867305,5.156173077,4.044785646,3.725168103,0.328696341,1,0.775283024,0.769708197,1.168438573,1.160036683,0.769708197,0.775283024,0.992809302
AT5G47435,3.53161223,3.902964896,3.393672224,3.507151241,0.880438626,1,1.669710614,1.984987654,2.615816682,2.778194544,0.831842009,1,1.105151031,1.188821367,0.472789906,0.508584552,1.188821367,1.105151031,1.075709413
AT5G47510,0.405629999,0.200235288,1.747139918,1.504507452,0.625012207,1,0.160297053,0.156932672,1.415869442,1.411270457,1,1,0.493640235,0.979011585,0.395180468,0.783741335,0.979011585,0.493640235,1.983249168
AT5G47520,1.50503349,1.273608801,2.613257199,2.468934396,0.814556582,1,0.838662694,1.106647105,2.128815701,2.335741765,1,1,0.846232864,1.319537775,0.55723856,0.868906609,1.319537775,0.846232864,1.559308118
AT5G47540,1.025519794,1.485071019,2.358767383,2.674334042,0.480747566,1,1.02144869,1.196670235,2.336344865,2.466858291,0.80364495,1,1.448115412,1.17154219,0.996030204,0.805800005,1.17154219,1.448115412,0.809011616
AT5G47560,3.304118469,2.997741326,3.874619753,3.75747623,0.798251114,1,7.961315945,7.686597294,5.000015598,4.953289211,0.939064526,1,0.907274165,0.965493311,2.409512861,2.564129609,0.965493311,0.907274165,1.064169298
AT5G47570,4.249255769,5.046068642,3.552653104,3.754630422,0.583295402,1,3.069009801,3.47724467,3.178612295,3.315820072,0.871454426,1,1.187518219,1.133018431,0.722246428,0.689099756,1.133018431,1.187518219,0.954106146
AT5G47580,1.318388822,1.109833069,2.529316681,2.386383407,0.80364495,1,1.264030124,1.38352066,2.475866553,2.554600154,0.814556582,1,0.841810133,1.094531399,0.958768842,1.246602483,1.094531399,0.841810133,1.300211718
AT5G47590,1.063150189,1.500332854,1.996095075,2.223793995,0.753926275,1,2.021463342,1.340293782,2.437281074,2.12219458,0.60728351,1,1.411214398,0.663031456,1.901390192,0.893330955,0.663031456,1.411214398,0.469830422
AT5G47610,1.372561135,3.104214989,1.881819113,2.431501131,0.226604459,1,1.825711581,4.742479309,2.023127208,2.795667214,0.143518457,1,2.261622386,2.597605974,1.330149554,1.527754787,2.597605974,2.261622386,1.148558659
AT5G47690,0.883600332,0.803265598,3.453814244,3.346666862,0.877656139,1,2.295498148,1.534202835,4.624899229,4.107786673,0.070125525,1,0.909082499,0.668352896,2.597891903,1.909957104,0.668352896,0.909082499,0.735194987
AT5G47700,18.48439839,21.26071581,4.83666614,5.023278864,0.416710055,1,20.04713875,23.2666671,4.942076456,5.141919452,0.499024247,1,1.150197878,1.160597898,1.08454375,1.09435013,1.160597898,1.150197878,1.00904194
AT5G47710,1.429632115,1.715719066,2.348842322,2.497524823,0.80364495,1,1.335644809,1.782366406,2.27634673,2.512976886,0.80364495,1,1.200112286,1.334461373,0.934257698,1.038845136,1.334461373,1.200112286,1.111947097
AT5G47750,3.31678796,2.516151761,3.499424137,3.192490556,0.532846822,1,5.020554186,3.642053492,3.986723625,3.599523365,0.207601023,1,0.758610979,0.72542858,1.513679574,1.447469723,0.72542858,0.758610979,0.956259005
AT5G47770,5.892969503,4.907275223,4.125807396,3.899913871,0.556229892,1,5.244703993,4.794013403,3.975069907,3.864826714,0.810054138,1,0.832733857,0.914067488,0.889993405,0.976919611,0.914067488,0.832733857,1.097670618
AT5G47780,6.89058123,5.559846482,4.567132112,4.291109878,0.368591811,1,9.810365002,7.893444544,5.030972926,4.741367037,0.245440296,1,0.80687627,0.804602534,1.423735484,1.419723471,0.804602534,0.80687627,0.997182052
AT5G47820,0.771224786,0.732523691,2.903809691,2.853077781,1,1,1.75710022,1.035164708,3.807725021,3.198435144,0.085557401,1,0.949818658,0.589132422,2.278324364,1.413148436,0.589132422,0.949818658,0.62025779
AT5G47830,1.120904779,3.036669626,2.146983362,3.002762329,0.041421956,1,1.391498444,2.157934522,2.283202387,2.655891637,0.480747566,1,2.709123632,1.550799091,1.241406469,0.710625385,1.550799091,2.709123632,0.572435703
AT5G47890,6.712049966,8.84631716,4.114251053,4.464959171,0.203444116,1,2.290695136,3.391362872,2.883184922,3.297992652,0.377210609,1,1.317975463,1.480495077,0.341281002,0.383364378,1.480495077,1.317975463,1.123310046
AT5G47910,0.693996638,0.837866357,2.539663245,2.708578506,0.823831619,1,1.550801488,1.148806501,3.328802188,3.005336649,0.405170668,1,1.207306075,0.740782434,2.234595102,1.371109475,0.740782434,1.207306075,0.613582959
AT5G47930,19.31875062,23.7683042,4.846871103,5.123891792,0.24685338,1,18.12421922,15.45900508,4.760895629,4.549049347,0.435151518,1,1.230323051,0.852947368,0.938167254,0.650404208,0.852947368,1.230323051,0.693271062
AT5G47940,0.56036166,0.92261876,1.970598661,2.306349341,0.548864837,1,0.892933074,0.860551297,2.261274403,2.233377953,1,1,1.646470174,0.963735494,1.593494234,0.932726858,0.963735494,1.646470174,0.585334316
AT5G47960,0.063256651,0.568926187,1.266726384,1.589480558,0.500008138,1,0.381964105,0.419231757,1.442715948,1.466135226,1,1,8.993934677,1.097568467,6.038323227,0.736882511,1.097568467,8.993934677,0.122034294
AT5G48150,3.054766211,3.344853897,3.339182088,3.440959654,0.877656139,1,5.164612572,4.273049934,3.947897115,3.717980982,0.532523075,1,1.09496232,0.827370858,1.690673595,1.277499725,0.827370858,1.09496232,0.755615826
AT5G48180,13.59704568,12.39246141,4.760848587,4.639481187,0.6512837,1,68.30558625,60.09756437,6.986467067,6.805424805,0.49884115,1,0.911408383,0.879833813,5.023560842,4.849526045,0.879833813,0.911408383,0.965356288
AT5G48230,2.103705503,1.831862339,3.241856933,3.094041874,0.864203809,1,3.282588377,2.084300886,3.742799836,3.221315958,0.1935868,1,0.870778888,0.634956518,1.560383985,1.137804322,0.634956518,0.870778888,0.72918226
AT5G48240,1.266021651,1.623380812,2.345322215,2.550477529,0.80364495,1,1.407699356,0.945264753,2.41187285,2.109933877,0.581095594,1,1.282269391,0.671496189,1.111907806,0.582281585,0.671496189,1.282269391,0.523677937
AT5G48250,5.844131611,5.107040606,4.088895627,3.922634934,0.635503695,1,7.406763967,5.200997921,4.383748134,3.938528445,0.119516903,1,0.873875016,0.702195715,1.267384867,1.018397605,0.702195715,0.873875016,0.8035425
AT5G48300,10.45311788,9.063896951,4.865587851,4.677429023,0.481814699,1,19.86359694,15.3955455,5.734291896,5.384401111,0.066131592,1,0.86709985,0.775063325,1.90025571,1.698556987,0.775063325,0.86709985,0.893857063
AT5G48460,0.896691576,1.292079505,2.447513896,2.772368088,0.503515049,1,1.562170357,1.135464277,2.945829445,2.636590958,0.541336081,1,1.440940831,0.726850482,1.742149027,0.878788242,0.726850482,1.440940831,0.504427709
AT5G48480,3.400344831,3.780145236,3.344094275,3.463200341,0.877656139,1,7.246779304,5.515355766,4.243190782,3.902423952,0.260732296,1,1.111694673,0.761076822,2.131189531,1.459032768,0.761076822,1.111694673,0.684609579
AT5G48485,8.732482613,6.387759122,3.235945764,2.910257878,0.473242177,1,9.029045255,9.930698593,3.262186017,3.36825579,1,1,0.731494056,1.099861426,1.033960863,1.554645127,1.099861426,0.731494056,1.503582179
AT5G48490,113.2774047,75.36007644,6.08352988,5.52050298,0.013007955,1,89.90068986,39.36765285,5.760923335,4.644866487,1.89E-08,0.00000876,0.665270154,0.437901566,0.793633029,0.522394014,0.437901566,0.665270154,0.658231191
AT5G48500,3.059180531,3.894618558,2.708636646,2.942189418,0.690098488,1,3.112157968,2.060620018,2.709705986,2.349364501,0.480747566,1,1.273092097,0.662119352,1.017317526,0.529094181,0.662119352,1.273092097,0.520087552
AT5G48540,1.675154931,3.866470449,1.975309455,2.59144784,0.179615147,1,3.670358872,4.710354033,2.528961875,2.758270785,0.663678546,1,2.308127074,1.283349721,2.191056364,1.21825683,1.283349721,2.308127074,0.55601346
AT5G48570,0.202291949,10.22147942,1.592271178,5.206343334,9.41E-25,1.3E-21,1.442473246,7.114700472,2.836740263,4.719129684,3.09E-09,0.00000174,50.52835504,4.932292846,7.13065079,0.696053886,4.932292846,50.52835504,0.097614356
AT5G48590,5.574161095,5.398995832,3.569687116,3.532784032,1,1,13.86694313,9.426095495,4.701505415,4.202090653,0.061259895,1,0.968575493,0.67975295,2.487718402,1.745897902,0.67975295,0.968575493,0.701806885
AT5G48620,2.1560514,1.927781594,3.798579113,3.665463991,0.791461444,1,2.886540365,2.172215928,4.151514858,3.800522904,0.33582954,1,0.894125991,0.75253267,1.338808697,1.126795657,0.75253267,0.894125991,0.841640527
AT5G48630,1.583448128,2.207932034,2.391598741,2.67754951,0.647657505,1,1.544920669,1.074950843,2.352877269,2.084984871,0.581095594,1,1.394382295,0.69579679,0.975668632,0.486858665,0.69579679,1.394382295,0.499000018
AT5G48680,1.839159872,2.189439942,2.490335336,2.642792154,0.814556582,1,1.118681918,1.864290504,2.091805014,2.484404452,0.424003886,1,1.190456564,1.666506336,0.608257028,0.851491958,1.666506336,1.190456564,1.399888401
AT5G48730,1.333222597,2.072878826,2.382141932,2.768128798,0.359358519,1,2.26662441,1.79009629,2.840582459,2.616552631,0.677697184,1,1.554788248,0.789763087,1.700109505,0.863579804,0.789763087,1.554788248,0.5079554
AT5G48760,7.684485587,8.514010651,3.937099383,4.063442962,0.720356023,1,8.276652463,7.531444536,4.02240595,3.906011277,0.724103829,1,1.107948028,0.909962641,1.077060054,0.884594211,0.909962641,1.107948028,0.821304446
AT5G48790,7.136029794,8.060903872,4.175742342,4.330057423,0.668506382,1,5.940417828,4.405567812,3.941783609,3.582718131,0.366528693,1,1.129606252,0.741625916,0.83245418,0.546535213,0.741625916,1.129606252,0.656534889
AT5G48810,29.03737352,32.17047731,5.329857815,5.469791828,0.555164551,1,21.8351047,24.45938055,4.942860351,5.09516474,0.523831577,1,1.107899008,1.12018609,0.751965555,0.76030518,1.12018609,1.107899008,1.011090435
AT5G48840,1.830656902,2.745897767,2.517200313,2.891722313,0.523542326,1,2.118656409,2.934271921,2.630096325,2.945382138,0.541336081,1,1.499952156,1.384968279,1.157320308,1.068602027,1.384968279,1.499952156,0.923341637
AT5G48870,4.614843574,6.120638981,2.982837007,3.281608234,0.486968114,1,3.493580006,3.921071275,2.696641955,2.807209624,1,1,1.326293922,1.122364814,0.757031078,0.640631033,1.122364814,1.326293922,0.846241392
AT5G48930,11.26086308,10.44515521,4.592852889,4.495211961,0.773182907,1,23.02800465,23.00612913,5.549826537,5.548520397,1,1,0.92756258,0.999050047,2.04495912,2.202564602,0.999050047,0.92756258,1.077070236
AT5G49030,0.831039415,0.68736915,3.215387137,3.015305293,0.728403201,1,1.534561656,1.188574274,3.917433314,3.61040133,0.442853226,1,0.827119794,0.774536669,1.846557008,1.729164415,0.774536669,0.827119794,0.936426228
AT5G49215,1.426021381,1.003090906,2.623154498,2.329117259,0.629107128,1,2.199847608,1.51237349,3.030591211,2.66103551,0.424451333,1,0.703419261,0.687490117,1.542647002,1.50771329,0.687490117,0.703419261,0.977354695
AT5G49230,1.127461314,1.58054501,2.127717556,2.375702097,0.774436089,1,1.566942311,1.936343028,2.349718532,2.527438274,0.80364495,1,1.401861856,1.235746214,1.389796964,1.225110969,1.235746214,1.401861856,0.881503558
AT5G49360,7.202158319,4.777576736,5.27305533,4.724750462,0.019220071,1,16.0681453,9.288920407,6.380852448,5.6195689,0.001934912,0.158988108,0.663353473,0.57809537,2.231018063,1.944274456,0.57809537,0.663353473,0.871474099
AT5G49400,3.967745477,4.55915942,3.13784081,3.287865081,0.867978073,1,5.030510965,3.990334768,3.387835572,3.132720756,0.522530253,1,1.149055414,0.793226532,1.267851225,0.875234753,0.793226532,1.149055414,0.690329224
AT5G49480,15.36223944,17.16476614,4.368055543,4.511904852,0.617586309,1,14.86828784,15.49450736,4.32299382,4.375200215,1,1,1.117334892,1.042117796,0.967846381,0.902692599,1.042117796,1.117334892,0.932681691
AT5G49510,2.658616948,3.223017542,3.141268182,3.350676979,0.742904669,1,3.217957842,1.952605516,3.339286229,2.813710594,0.162868588,1,1.212291054,0.606784057,1.210387922,0.605831489,0.606784057,1.212291054,0.500526714
AT5G49525,5.436485672,4.032163847,2.509912845,2.271003882,0.60728351,1,5.510764475,1.849980044,2.518913811,1.748338052,0.208422812,1,0.741685731,0.335702978,1.013663018,0.458805771,0.335702978,0.741685731,0.452621594
AT5G49570,0.961369608,0.829530576,2.715961107,2.582293052,0.823831619,1,1.13982296,0.926664872,2.86577241,2.666583437,0.838851214,1,0.862863324,0.812990179,1.185624083,1.117095498,0.812990179,0.862863324,0.942200411
AT5G49660,1.458772204,1.009251258,2.919567604,2.573586066,0.523542326,1,5.15347039,3.713923577,4.375627544,3.962714654,0.124106646,1,0.6918498,0.720664581,3.532745124,3.679880057,0.720664581,0.6918498,1.041648896
AT5G49665,0.596797545,0.425889623,2.049688672,1.856777709,0.7265803,1,1.301157051,0.800891975,2.634075376,2.229899718,0.629107128,1,0.713624958,0.61552291,2.180231909,1.880515354,0.61552291,0.713624958,0.862529966
